SMILES,PID,Polymer Class
*C#Cc1ccc(C#C[SiH](*)c2ccccc2)cc1,P470116,Polysiloxanes/silanes
*C#Cc1ccccc1C#C[SiH](*)c1ccccc1,P470117,Polysiloxanes/silanes
*C#Cc1cccc(C#C[Si](*)(c2ccccc2)c2ccccc2)c1,P470118,Polysiloxanes/silanes
*c1ccc(/C=C/c2ccc(/C=C/c3ccc([Si](*)(c4ccccc4)c4ccccc4)cc3)cc2)cc1,P470119,Polysiloxanes/silanes
*c1ccc(/C=C/c2ccc(/C=C/c3ccc([Si](*)(CCCC)CCCC)cc3)cc2)cc1,P470120,Polysiloxanes/silanes
*[Si](*)(CCCC)CCCCCC,P470121,Polysiloxanes/silanes
*O[Si](C)(C)c1ccc([Si](C)(C)O[SiH](*)C)cc1,P470126,Polysiloxanes/silanes
*O[Si](C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,P470127,Polysiloxanes/silanes
*O[Si](C)(C)c1ccc([Si](C)(C)O[SiH](*)CCC(F)(F)F)cc1,P470128,Polysiloxanes/silanes
*O[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,P470129,Polysiloxanes/silanes
*[Si](*)(C)c1ccccc1,P470130,Polysiloxanes/silanes
*O[Si](*)(C)OCCCCCCCCCCCOc1ccc(C2COC(c3ccc(OC)cc3)OC2)cc1,P470131,Polysiloxanes/silanes
*O[Si](*)(C)OCCCCCCCCCCCOc1ccc(C2COC(c3ccc(OCC(C)CC)cc3)OC2)cc1,P470132,Polysiloxanes/silanes
*Cc1ccccc1[Si](*)(C)C,P470133,Polysiloxanes/silanes
*Cc1ccccc1[Si](*)(C)c1ccccc1,P470134,Polysiloxanes/silanes
*Cc1ccccc1[Si](*)(c1ccccc1)c1ccccc1,P470135,Polysiloxanes/silanes
*[Si](*)(C)C1CCCCC1,P470136,Polysiloxanes/silanes
*[Si](*)(C)c1ccc(C)cc1,P470137,Polysiloxanes/silanes
*[Si](*)(CC)c1ccccc1,P470138,Polysiloxanes/silanes
*[Si](*)(C)CCc1ccc(C)cc1,P470139,Polysiloxanes/silanes
*[Si](*)(C)CCCOc1ccccc1,P470140,Polysiloxanes/silanes
*Cc1ccccc1C[Si](*)(C)C,P470141,Polysiloxanes/silanes
*C/C=C/C[Si](*)(c1ccccc1)c1ccccc1,P470142,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,P470143,Polysiloxanes/silanes
*C/C=C/C[Si](*)(C=C)C=C,P470144,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2C)cc1,P470145,Polysiloxanes/silanes
*[Si](*)(C)CCc1ccccc1,P470149,Polysiloxanes/silanes
*=CC1=CC(=*)[Si]1(CCCC)CCCC,P470150,Polysiloxanes/silanes
*[Si](*)(CCCCCC)c1ccccc1,P472001,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(-c2ccc(C#N)cc2)cc1,P472002,Polysiloxanes/silanes
*O[Si](C)(C)O[Si](*)(C)CCCCOc1ccc(-c2ccc(C#N)cc2)cc1,P472003,Polysiloxanes/silanes
*O[Si](*)(C)c1ccc(C)cc1,P472004,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OCC(C)CC)cc2)cc1,P472005,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(-c3ccc(OCC(C)CC)cc3)cc2)cc1,P472006,Polysiloxanes/silanes
*[Si](*)(C)CCC(F)(F)F,P472007,Polysiloxanes/silanes
*[Si](*)(C)CCCC,P472008,Polysiloxanes/silanes
*[Si](*)(C)CCCCCC,P472009,Polysiloxanes/silanes
*[Si](*)(C)CCCCCCCCCCCC,P472010,Polysiloxanes/silanes
*[Si](*)(C)c1ccc(-c2ccccc2)cc1,P472011,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)OCC(C)CC)cc2)cc1,P472012,Polysiloxanes/silanes
*O[Si](C)(C)O[Si](*)(C)CCCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2C)cc1,P472013,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCn1c2ccccc2c2ccccc21,P472014,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCn1c2ccccc2c2ccccc21,P472015,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCCn1c2ccccc2c2ccccc21,P472016,Polysiloxanes/silanes
*[Si](*)(C)[Si](C)(C)c1ccccc1,P472017,Polysiloxanes/silanes
*[Si](C)(C)[Si](*)(C)c1ccccc1,P472018,Polysiloxanes/silanes
*[Si](*)(CCCC)CCc1ccccc1,P472019,Polysiloxanes/silanes
*[Si](*)(CCCc1ccccc1)CCCc1ccccc1,P472020,Polysiloxanes/silanes
*[Si](*)(Cc1ccccc1)Cc1ccccc1,P472021,Polysiloxanes/silanes
*[Si](*)(CCc1ccccc1)CCc1ccccc1,P472022,Polysiloxanes/silanes
*O[Si](*)(C([2H])([2H])[2H])C([2H])([2H])[2H],P472023,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,P472024,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,P472025,Polysiloxanes/silanes
*O[Si](*)(C)CCCCC(=O)OCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,P472026,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,P472027,Polysiloxanes/silanes
*O[Si](*)(C)CCCCC1COC(=O)O1,P472028,Polysiloxanes/silanes
*O[Si](*)(C)CCCOCC1COC(=O)O1,P472029,Polysiloxanes/silanes
*CC/C=C/C[Si](*)(C)c1ccccc1,P472030,Polysiloxanes/silanes
*CCCCC[Si](*)(C)c1ccccc1,P472031,Polysiloxanes/silanes
*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,P472032,Polysiloxanes/silanes
*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,P472033,Polysiloxanes/silanes
*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,P472034,Polysiloxanes/silanes
*[Si](*)(C)c1ccc(CCl)cc1,P472035,Polysiloxanes/silanes
*O[Si](*)(C)CCCC,P472036,Polysiloxanes/silanes
*O[Si](*)(C)CCCCC,P472037,Polysiloxanes/silanes
*[Si](*)(C)c1ccc(COCCN(CC)c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1,P472038,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCC(C)CC)c(OCC(C)CC)c(OCC(C)CC)c4)cc3)cc2)cc1,P472039,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCCCCC)c(OCCCCC)c(OCCCCC)c4)cc3)cc2)cc1,P472040,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c4)cc3)cc2)cc1,P472041,Polysiloxanes/silanes
*C/C=C(\C)C[Si](*)(C)C,P472042,Polysiloxanes/silanes
*O[Si](C=C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,P472043,Polysiloxanes/silanes
*O[Si](C)(C=C)O[Si](C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,P472044,Polysiloxanes/silanes
*[Si](*)(C)CCc1ccc(-c2ccccc2)cc1,P472045,Polysiloxanes/silanes
*[Si](*)(C)c1ccc(N(C)C)cc1,P472046,Polysiloxanes/silanes
*[Si](*)(C)CCCc1ccc(N(C)C)cc1,P472047,Polysiloxanes/silanes
*[Si](*)(C)CCCn1c2ccccc2c2ccccc21,P472048,Polysiloxanes/silanes
*[Si](*)(C)CCCN(C)c1ccccc1,P472049,Polysiloxanes/silanes
*c1ccc([Si](CCCC)(CCCC)[Si](*)(CCCC)CCCC)cc1,P472050,Polysiloxanes/silanes
*c1ccc([Si](C)(c2ccccc2)[Si](*)(C)c2ccccc2)cc1,P472051,Polysiloxanes/silanes
*C#C[Si](CCCC)(CCCC)[Si](*)(CCCC)CCCC,P472052,Polysiloxanes/silanes
*C#C[Si](C)(c1ccccc1)[Si](*)(C)c1ccccc1,P472053,Polysiloxanes/silanes
*C#Cc1ccc(C#C[Si](CCCC)(CCCC)[Si](*)(CCCC)CCCC)cc1,P472054,Polysiloxanes/silanes
*C#Cc1ccc(C#C[Si](C)(c2ccccc2)[Si](*)(C)c2ccccc2)cc1,P472055,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,P472056,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(/N=N/c2ccc(S(=O)(=O)O)cc2)cc1,P472057,Polysiloxanes/silanes
*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C#N)cc1,P472058,Polysiloxanes/silanes
*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(-c2ccc(C#N)cc2)cc1,P472059,Polysiloxanes/silanes
*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,P472060,Polysiloxanes/silanes
*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(C#N)cc3)cc2)cc1,P472061,Polysiloxanes/silanes
*O[Si](C)(C)O[Si](C)(C)O[SiH](*)O[Si](C)(C)C=C,P472062,Polysiloxanes/silanes
*[Si](*)(C)c1ccc(OC)cc1,P472064,Polysiloxanes/silanes
*[Si](*)(C)c1ccc(N(CC)CC)cc1,P472065,Polysiloxanes/silanes
*C#CC(=O)C(O)C#C[Si](*)(c1ccccc1)c1ccccc1,P472066,"Polysiloxanes/silanes, Polyketones/thioketones"
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,P472067,Polysiloxanes/silanes
*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)F,P472080,Polysiloxanes/silanes
*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,P472081,Polysiloxanes/silanes
*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,P472082,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(OCCCCCC)cc2)cc1,P472084,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(OCCCCCC)cc2)cc1,P472085,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(OC)cc3)cc2)cc1,P472093,Polysiloxanes/silanes
*O[Si](*)(C)CCCOCCOCCOc1ccc(COc2ccc3cc(C#N)ccc3c2)cc1,P472094,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(OCCCC)cc2)cc1,P472095,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(OC)cc2)cc1,P472096,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(C#N)cc2)cc1,P472097,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCOc1ccc(/C=C/c2ccc(OC)cc2)cc1,P472098,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCOc1ccc(/C=C/c2ccc(C#N)cc2)cc1,P472099,Polysiloxanes/silanes
*CC(C[Si](*)(C)C)c1ccccc1,P472101,"Polysiloxanes/silanes, Polysiloxanes/silanes"
*CCC(c1ccccc1)[Si](*)(C)C,P472102,"Polysiloxanes/silanes, Polysiloxanes/silanes"
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(C=C(C(=O)OCCCCCCCCC)C(=O)OCCCCCCCCC)cc3)cc2)cc1,P472103,Polysiloxanes/silanes
*O[Si](*)(C)CCc1ccc(O)cc1,P472104,Polysiloxanes/silanes
*O[Si](*)(C)C1CC2CC1C1C3CC(CC3C(=O)OC(C)(C)C)C21,P472109,Polysiloxanes/silanes
*O[Si](*)(c1ccccc1)c1ccc(OC(C)(C)C)cc1,P472110,Polysiloxanes/silanes
*O[Si](*)(CCCOCCOC)CCCOCCOC,P472116,Polysiloxanes/silanes
*O[Si](*)(CCCOCCOCCOC)CCCOCCOCCOC,P472117,Polysiloxanes/silanes
*O[Si](*)(CCCOCCOCCOCCOC)CCCOCCOCCOCCOC,P472118,Polysiloxanes/silanes
*O[Si](*)(CCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOC,P472119,Polysiloxanes/silanes
*O[Si](*)(CCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOC,P472120,Polysiloxanes/silanes
*O[Si](*)(CCCOCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOCCOC,P472121,Polysiloxanes/silanes
*O[Si](*)(CCCOCCOCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOCCOCCOC,P472122,Polysiloxanes/silanes
*CC(Cc1cccc2ccccc12)C[Si](*)(C)C,P472123,Polysiloxanes/silanes
*CC(Cc1ccc(-c2ccccc2)cc1)C[Si](*)(C)C,P472124,Polysiloxanes/silanes
*CC(C[Si](*)(C)C)c1cccc2ccccc12,P472125,Polysiloxanes/silanes
*O[Si](*)(C)CCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOC)cc1,P472127,Polysiloxanes/silanes
*O[Si](*)(C)CCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOCCOCCOC)cc1,P472128,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOCCOCCOC)cc1,P472129,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,P472130,Polysiloxanes/silanes
*O[Si](C)(C)CC[Si](*)(C)O[Si](C)(C)C,P472131,Polysiloxanes/silanes
*O[Si](*)(CCC)c1ccccc1,P472134,Polysiloxanes/silanes
*c1ccc([Si](*)(C)c2ccc(OC)cc2)cc1,P472135,Polysiloxanes/silanes
*c1ccc([Si](*)(C)CC=C)cc1,P472136,Polysiloxanes/silanes
*c1ccc([Si](*)(C)N(C)C)cc1,P472137,Polysiloxanes/silanes
*c1ccc([Si](C)(C)[SiH](C)[Si](*)(C)C)cc1,P472138,Polysiloxanes/silanes
*c1ccc([Si](C)(C)[Si](C)(C=C)[Si](*)(C)C)cc1,P472139,Polysiloxanes/silanes
*c1ccc([Si](*)(C)OS(=O)(=O)C(F)(F)F)cc1,P472140,Polysiloxanes/silanes
*c1ccc([Si](*)(C)[Si](C)(C)c2ccccc2)cc1,P472141,Polysiloxanes/silanes
*[Si](*)(CCCCCC)CCCCCCn1cccc1,P472144,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)OC2CCC3(C)C(=CCC4C3CCC3(C)C(C(C)CCCC(C)C)CCC43)C2)cc1,P472149,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)OC2CCC3(C)C(=CCC4C3CCC3(C)C(C(C)CCCC(C)C)CCC43)C2)cc1S(=O)(=O)O[K],P472150,Polysiloxanes/silanes
*O[Si](*)(C)CCCOCCOCCOCCOC,P472158,Polysiloxanes/silanes
*/C=C/c1ccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)cc1,P472161,Polysiloxanes/silanes
*/C=C/c1ccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)cc1,P472162,Polysiloxanes/silanes
*/C=C/c1cccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)c1,P472163,Polysiloxanes/silanes
*/C=C/c1cccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)c1,P472164,Polysiloxanes/silanes
*/C=C/c1ccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)cc1,P472165,Polysiloxanes/silanes
*/C=C/c1ccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)cc1,P472166,Polysiloxanes/silanes
*/C=C/c1cccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)c1,P472167,Polysiloxanes/silanes
*/C=C/c1cccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)c1,P472168,Polysiloxanes/silanes
*/C=C/c1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)cc1,P472169,Polysiloxanes/silanes
*/C=C/c1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2cccc([Si](*)(C)CCC(F)(F)F)c2)cc1,P472170,Polysiloxanes/silanes
*/C=C/c1cccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)c1,P472171,Polysiloxanes/silanes
*/C=C/c1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)cc1,P472172,Polysiloxanes/silanes
*/C=C/c1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2cccc([Si](*)(C)CCC(F)(F)F)c2)cc1,P472173,Polysiloxanes/silanes
*/C=C/c1cccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)c1,P472174,Polysiloxanes/silanes
*/C=C/c1cccc(/C=C/[Si](C)(CCC(F)(F)F)c2cccc([Si](*)(C)CCC(F)(F)F)c2)c1,P472175,Polysiloxanes/silanes
*O[Si](*)(C)OCCOCCOCCOC,P472176,Polysiloxanes/silanes
*CCC[Si](*)(C[Si](C)(C)c1ccccc1)C[Si](C)(C)c1ccccc1,P472185,Polysiloxanes/silanes
*CCC[Si](*)(C)C[Si](C)(C)C,P472186,Polysiloxanes/silanes
*CCC[Si](*)(C)CCC[Si](C)(C)C,P472187,Polysiloxanes/silanes
*CCC[Si](*)(C)c1cccc(C)c1,P472188,Polysiloxanes/silanes
*CCC[Si](*)(c1cccc2ccccc12)C1CCCCC1,P472189,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(OCC)cc3)cc2)cc1,P472191,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCC)c(OCC)c(OCC)c4)cc3)cc2)cc1,P472196,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCC)cc(OCC)c4)cc3)cc2)cc1,P472197,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4ccc(OCC)cc4)cc3)cc2)cc1,P472198,Polysiloxanes/silanes
*O[Si](c1ccccc1)(c1ccccc1)c1ccc([Si](*)(c2ccccc2)c2ccccc2)cc1,P472213,Polysiloxanes/silanes
*O[Si](c1ccccc1)(c1ccccc1)c1ccc(-c2ccc([Si](*)(c3ccccc3)c3ccccc3)cc2)cc1,P472214,Polysiloxanes/silanes
*O[Si](C)(C)c1ccc(-c2ccc([Si](*)(C)C)cc2)cc1,P472215,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCCOc1ccc(-c2ccc(C(=O)Oc3ccc(C(=O)OC(C)C(=O)OC(C)C(=O)OCC(C)CC)cc3)cc2)cc1,P472216,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCCOc1ccc(-c2ccc(C(=O)Oc3ccc(C(=O)OC(C)C(=O)OC(C)C(=O)OC(C)C(=O)OCC(C)CC)cc3)cc2)cc1,P472217,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)OCCOc2ccc(C(=O)OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)cc2)cc1,P472229,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCC(C)CC)cc2)cc1,P472234,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(OCC(C)CC)cc3)cc2)cc1,P472235,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(OCC(C)CC)cc3)cc2)cc1,P472236,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4ccc(OCC(C)CC)cc4)cc3)cc2)cc1,P472237,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCCOc1ccc(C(=O)OC/C=C(\C)CCC=C(C)C)cc1,P472238,Polysiloxanes/silanes
*O[Si](C)(C)c1ccc([Si](*)(C)C)c2ccccc12,P472239,Polysiloxanes/silanes
*O[Si](C)(C)c1cccc2c([Si](*)(C)C)cccc12,P472240,Polysiloxanes/silanes
*O[Si](C)(C)c1ccc2cc([Si](*)(C)C)ccc2c1,P472241,Polysiloxanes/silanes
*O[Si](C)(C)c1ccc2ccc([Si](*)(C)C)cc2c1,P472242,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(OCCCCCCC)cc3)cc2)cc1,P472243,Polysiloxanes/silanes
*O[Si](*)(C)CC[Si](OCCOC)(OCCOC)OCCOC,P472245,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc2cc(C(=O)OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)ccc2c1,P472246,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)OCCOc2ccc(C(=O)OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)cc2)cc1,P472248,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc2c(c1)c1cc(-c3ccc4c(c3)c3ccccc3n4CC(CC)CCCC)ccc1n2CC(CC)CCCC,P472249,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C)cc4)cc3)cc2)cc1,P472250,Polysiloxanes/silanes
*Cc1ccc(-c2ccc(C[Si](*)(C)C)cc2)cc1,P472251,Polysiloxanes/silanes
*Cc1ccc(-c2ccc(C[Si](*)(CCCC)c3ccccc3)cc2)cc1,P472252,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(-c2ccc(OC(=O)CCCCC(=O)OC3CC(C)CCC3C(C)C)cc2)cc1,P472255,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(OC(=O)CCCCC(=O)OC3CC(C)CCC3C(C)C)cc2)cc1,P472256,Polysiloxanes/silanes
*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)CCCCC(=O)OC4CC(C)CCC4C(C)C)cc3)cc2)cc1,P472257,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)CCCCC(=O)OC3CC(C)CCC3C(C)C)cc2)cc1,P472258,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)CCCCC(=O)OC3CC(C)CCC3C(C)C)cc2)cc1,P472259,Polysiloxanes/silanes
*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)CCCCC(=O)OC4CC(C)CCC4C(C)C)cc3)cc2)cc1,P472260,Polysiloxanes/silanes
*O[Si](C)(C)c1cc(OCCOCc2ccccc2)c([Si](*)(C)C)cc1OCCOCc1ccccc1,P472261,Polysiloxanes/silanes
*O[Si](C)(C)c1cc(OCCO)c([Si](*)(C)C)cc1OCCO,P472262,Polysiloxanes/silanes
*O[Si](C)(C)c1ccc2cc3cc([Si](*)(C)C)ccc3cc2c1,P472263,Polysiloxanes/silanes
*O[Si](C)(C)c1c2ccccc2c([Si](*)(C)C)c2ccccc12,P472264,Polysiloxanes/silanes
*O[Si](C)(C)c1cccc2c1ccc1c([Si](*)(C)C)cccc12,P472265,Polysiloxanes/silanes
*[Si](*)(C)CCCOCC1COC(C)(C)O1,P472266,Polysiloxanes/silanes
*O[Si](*)(C)CCc1cc(C(=O)Oc2ccc(OC)cc2)ccc1C(=O)Oc1ccc(OC)cc1,P472268,Polysiloxanes/silanes
*O[Si](*)(C)CCc1cc(C(=O)Oc2ccc(OCCCC)cc2)ccc1C(=O)Oc1ccc(OCCCC)cc1,P472269,Polysiloxanes/silanes
*O[Si](*)(C)CCc1cc(-c2nnc(-c3ccc(OCCCCCCCCCCCC)cc3)o2)ccc1-c1nnc(-c2ccc(OCCCCCCCCCCCC)cc2)o1,P472270,Polysiloxanes/silanes
*O[Si](*)(C)CCc1cc(C(=O)Oc2ccc(OCCCC)cc2)ccc1-c1ccc(C(=O)Oc2ccc(OCCCC)cc2)cc1,P472271,Polysiloxanes/silanes
*O[Si](*)(C)CCc1cc(C(=O)Oc2ccc(OCCCCCCCCCCCC)cc2)ccc1-c1ccc(C(=O)Oc2ccc(OCCCCCCCCCCCC)cc2)cc1,P472272,Polysiloxanes/silanes
*O[Si](C)(C)c1ccc2ccc3c([Si](*)(C)C)ccc4ccc1c2c43,P472273,Polysiloxanes/silanes
*O[Si](*)(C)CC[Si](C)(C)O[Si](C)(C)CCCOc1cc(OC(=O)c2ccc(OCCCC)cc2)ccc1/N=N/c1ccc(OCCCC)cc1,P472274,Polysiloxanes/silanes
*C#Cc1cccc(C#C[Si](*)(C)C)c1,P472277,Polysiloxanes/silanes
*O[Si](C)(C)C#Cc1ccc(C#C[Si](*)(C)C)cc1,P472278,Polysiloxanes/silanes
